Name,GID,Source data,Entry type,Year,Year info,Parentage,Source study,BPH17,BPH3,BPH9-9,Xa4,xa5,Xa7,xa13,Xa21,Pita,Pi9,Pi54,Pi35(t),BADH2,chalk5,sub1,1K-RiCA_GS3,1k-RiCA_Wx,1K-RiCA_alk,AG1,Saltol,qNa1L,DTY1.1,DTY2.2,DTY3.1,DTY3.2,DTY4.1,DTY12.1,COLD1,LTG1,qSCT1,HTSF4.1
IR 105465:1-10-18-30,4394322,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IR 6 (PAKISTAN)*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98492-B-B RGA-B RGA-84,4392011,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR03A568/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3708,300173800,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 168/IRRI 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99104-B-B-B-B-45,300040082,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,MTU 1081/IRRI 174//IR10A125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98492-B-B RGA-B RGA-62,4391989,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR03A568/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 122309:18-8-8-8,300166953,FavEnvB - Irrigated 2017 germplasm summary,OLD,2014,cross year,IR 120762:18/IRRI 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99076-B-B-2,4214947,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09N202/IR 72875-94-3-3-2//PR 115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIR-26>C0-2039-1-1-1-3,4537037,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,"[IR 85483-68 RIL-1-1-1,IR 85488-76-B-B-1-1-1-1,ADRON 125,B11143D-MR-1-PN-3-MR-3-SI-2-3-PN-1,B11598C-TB-2-1-B-7,BP1976B-2-3-7-TB-1-1,CT 16658-5-2-2SR-2-3-6MP,HHZ 5-SAL 9-Y 3-Y 1,IR02A127,IRRI 154,IR04A428,IRRI 168,IR06A144,IR06N119,IR 68,IR BB 57 (IR 72919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 97367-42-5,4394872,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IRRI 119/IR02A127//IR10F379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-147,4392528,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 106449-B-B RGA-B RGA-B RGA-397-1,300430847,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 123/FEDEARROZ 2000//PR 37866-1B-1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASMATI 123,4449844,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,BASMATI 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98492-B-B RGA-B RGA-107,4392034,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR03A568/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3560,300173047,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IET 20997/IR02W101//PR 115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99849-73-1-3-B,300089116,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR10N276/DAESANBYEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103740-B-B RGA-B RGA-106-1,300431273,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IR10N108/PSB RC 10 (IR 50404-57-2-2-3)//GSR IR 1-1-Y4-Y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR13A229,3768869,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,IR 68897 B/IR 73013-95-1-3-2 R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BROWN GORA::IRGC 45234-1,4231323,FavEnvB - Irrigated 2017 germplasm summary,OLD,1977,cross year,BROWN GORA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98590-B RGA-B RGA-103,4392150,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,NSIC RC 158/IR09F437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 97367-23-2,4394760,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IRRI 119/IR02A127//IR10F379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 93653-44-3-3-2-3,4228898,FavEnvB - Irrigated 2017 germplasm summary,OLD,2010,cross year,IR09N534/IRRI 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-89,4392470,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-138,4392519,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARC 7001::IRGC 20436-1,4231389,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,ARC 7001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105465:1-10-18-24,4394316,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IR 6 (PAKISTAN)*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100749-34-B-1,4390486,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 168/IRRI 146//PR 37285-17-31-12-1-21-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98492-B-B RGA-B RGA-90,4392017,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR03A568/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103761-B-B RGA-B RGA-B RGA-91-1-1,300256617,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37866-1B-1-4/MILYANG 23//OM 4498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR00W102,924171,FavEnvB - Irrigated 2017 germplasm summary,OLD,1997,cross year,IR 73382-121/IR 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-136,4392517,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105465:1-10-18-27,4394319,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IR 6 (PAKISTAN)*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-20,4392401,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99070-B-B-B-106,4391003,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09N526/IR 68450-36-3-2-2-3//IR08A192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR12T154,300177680,FavEnvB - Irrigated 2017 germplasm summary,OLD,2007,cross year,IRRI 149/IRRI 126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-2,4392383,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99061-B-B-4,4215519,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR 82802-36-3-3-1-3/IR03A550//IR09N496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100749-59-B,4216973,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 168/IRRI 146//PR 37285-17-31-12-1-21-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100074-28-B,4216522,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09A136/PSB RC 10 (IR 50404-57-2-2-3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100306-B-B RGA-B RGA-B RGA-22,300286922,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 119/IRRI 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 96925-B RGA-B RGA-B RGA-43,300033313,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IR09F437/IR10F388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 95044:8-B-5-22-19-GBS,4039850,FavEnvB - Irrigated 2017 germplasm summary,OLD,2010,cross year,FEDEARROZ 50/IR 77298-14-1-2-10//IRRI 123/IR 45427-2B-2-2B-1-1///SANHUANGZHAN NO 2/IR 4630-22-2-5-1-3//IRRI 146/IR07F287/4/IRRI 123/IR07F287//SANHUANGZHAN NO 2/IRRI 146///IR 77298-14-1-2-10/IR 45427-2B-2-2B-1-1//FEDEARROZ 50/IR 4630-22-2-5-1-3/5/FEDEARROZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR12A205,3522971,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,IR05A117/IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YR 29426-1-IR 1,4253836,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,MILYANG 240/MILYANG 154//DASANBYEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105465:1-10-18-43,4394335,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IR 6 (PAKISTAN)*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 106449-B-B RGA-B RGA-B RGA-361,300292316,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 123/FEDEARROZ 2000//PR 37866-1B-1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W 418,4441679,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,W 418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIR-26>C0-1296-1-6-2-5,4537187,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,"[IR 85483-68 RIL-1-1-1,IR 85488-76-B-B-1-1-1-1,ADRON 125,B11143D-MR-1-PN-3-MR-3-SI-2-3-PN-1,B11598C-TB-2-1-B-7,BP1976B-2-3-7-TB-1-1,CT 16658-5-2-2SR-2-3-6MP,HHZ 5-SAL 9-Y 3-Y 1,IR02A127,IRRI 154,IR04A428,IRRI 168,IR06A144,IR06N119,IR 68,IR BB 57 (IR 72919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 108000-B-B RGA-B RGA-62,300296808,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,PR 37246-2-3-2-1-1-2-1/IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A2810,300080458,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09N514/PSB RC 10 (IR 50404-57-2-2-3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105465:1-10-18-11,4394303,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IR 6 (PAKISTAN)*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98590-B RGA-B RGA-35,4392082,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 146/IR09F437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 110628-B-B-B-3-1,4226328,FavEnvB - Irrigated 2017 germplasm summary,OLD,2014,cross year,IR 59606-119-3R/FFZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL 10,4440282,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,DL 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105465:1-10-18-10,4394302,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IR 6 (PAKISTAN)*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-146,4392527,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98590-B RGA-B RGA-55,4392102,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 146/IR09F437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIR-26>C0-1314-1-2-1-1,4537059,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,"[IR 85483-68 RIL-1-1-1,IR 85488-76-B-B-1-1-1-1,ADRON 125,B11143D-MR-1-PN-3-MR-3-SI-2-3-PN-1,B11598C-TB-2-1-B-7,BP1976B-2-3-7-TB-1-1,CT 16658-5-2-2SR-2-3-6MP,HHZ 5-SAL 9-Y 3-Y 1,IR02A127,IRRI 154,IR04A428,IRRI 168,IR06A144,IR06N119,IR 68,IR BB 57 (IR 72919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR13M132,3869581,FavEnvB - Irrigated 2017 germplasm summary,OLD,2009,cross year,IR 69428-6-1-1-3-3/IR06M138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98371-B-B-19,4212007,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR03N137/IR 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 71677-161-2-3,437687,FavEnvB - Irrigated 2017 germplasm summary,OLD,1996,cross year,IR 65564-22-2-3/IR 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHARAI MURALI,4441886,FavEnvB - Irrigated 2017 germplasm summary,OLD,1984,cross year,KHARAI MURALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-102,4392483,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99119-B-B-31,4215370,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,PR 114+XA 30/IR 64680-81-2-2-1-3//IR06N170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99119-B-B-86,4215425,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,PR 114+XA 30/IR 64680-81-2-2-1-3//IR06N170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 97367-46-14,4394903,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IRRI 119/IR02A127//IR10F379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98590-B RGA-B RGA-84,4392131,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 146/IR09F437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS 202,4439492,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,AUS 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3698,300173543,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08A128/PSB RC 18 (IR 51672-62-2-1-1-2-3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 102885-29-32-3-10,4203044,FavEnvB - Irrigated 2017 germplasm summary,OLD,2008,cross year,SABITRI*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100749-56-B,4216970,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 168/IRRI 146//PR 37285-17-31-12-1-21-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YI SHAN PAI KU,4449387,FavEnvB - Irrigated 2017 germplasm summary,OLD,1947,cross year,YI SHAN PAI KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105465:1-10-18-20,4394312,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IR 6 (PAKISTAN)*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNJ 9,4440089,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,DNJ 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-74,4392455,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-175,4392556,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR13A145,3592395,FavEnvB - Irrigated 2017 germplasm summary,OLD,2010,cross year,OM 4498/IRRI 174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR08A111,2337415,FavEnvB - Irrigated 2017 germplasm summary,OLD,2005,cross year,PR 31070-4-1-2/IR 72102-4-159-1-3-3-3 (NSIC RC 112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-133,4392514,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103728-B-B-B-PRN B-PRN B-PRN 210-PRN 1,4815592,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IR09A136/IRRI 123//PR 37275-7-14-5-1-2-2-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-173,4392554,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103728-B-B-B-PRN B-PRN B-PRN 211-PRN 1,4815593,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IR09A136/IRRI 123//PR 37275-7-14-5-1-2-2-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100160-B-B RGA-B RGA-410-1,300279829,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08N128/MILYANG 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-29,4392410,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-39,4392420,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIR-26>C0-1089-1-1-2-1,4537139,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,"[IR 85483-68 RIL-1-1-1,IR 85488-76-B-B-1-1-1-1,ADRON 125,B11143D-MR-1-PN-3-MR-3-SI-2-3-PN-1,B11598C-TB-2-1-B-7,BP1976B-2-3-7-TB-1-1,CT 16658-5-2-2SR-2-3-6MP,HHZ 5-SAL 9-Y 3-Y 1,IR02A127,IRRI 154,IR04A428,IRRI 168,IR06A144,IR06N119,IR 68,IR BB 57 (IR 72919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98492-244-1,4395253,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR03A568/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-21,4392402,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98492-B-B RGA-B RGA-10,4391937,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR03A568/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 102885-29-98-1-1-17,4203462,FavEnvB - Irrigated 2017 germplasm summary,OLD,2008,cross year,SABITRI*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXC 290,4441090,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,SXC 290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98590-B RGA-B RGA-51,4392098,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 146/IR09F437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DD 52,4440306,FavEnvB - Irrigated 2017 germplasm summary,OLD,1962,cross year,KISHINRIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR13N121,3659236,FavEnvB - Irrigated 2017 germplasm summary,OLD,2010,cross year,IRRI 154/PUSA BASMATI 1//IR06N156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98492-B-B RGA-B RGA-21,4391948,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR03A568/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98590-B RGA-B RGA-60,4392107,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 146/IR09F437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98590-B RGA-B RGA-79,4392126,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 146/IR09F437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100749-74-B,4216988,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 168/IRRI 146//PR 37285-17-31-12-1-21-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103728-B-B-B-PRN B-PRN B-PRN 127-PRN 1,4815568,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IR09A136/IRRI 123//PR 37275-7-14-5-1-2-2-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 97367-74-1,4395226,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IRRI 119/IR02A127//IR10F379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100074-43-B,4216537,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR09A136/PSB RC 10 (IR 50404-57-2-2-3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 95128:9-B-20-3-2-GBS,4039958,FavEnvB - Irrigated 2017 germplasm summary,OLD,2010,cross year,FEDEARROZ 50/SANHUANGZHAN NO 2//IRRI 123/IRRI 146///IR 77298-14-1-2-10/IR 4630-22-2-5-1-3//IR 45427-2B-2-2B-1-1/IR07F287/4/FEDEARROZ 50/IR 4630-22-2-5-1-3//IRRI 146/IR07F287///IR 77298-14-1-2-10/SANHUANGZHAN NO 2//IRRI 123/IR 45427-2B-2-2B-1-1/5/FEDEARROZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 97344-B RGA-B RGA-B RGA-54,300033421,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IR09F436/IR09N538//IR10F382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 99119-B-B-11,4215180,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,PR 114+XA 30/IR 64680-81-2-2-1-3//IR06N170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 96925-B RGA-B RGA-B RGA-26,300033296,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IR09F437/IR10F388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 105465:1-10-18-7,4394299,FavEnvB - Irrigated 2017 germplasm summary,OLD,2011,cross year,IR 6 (PAKISTAN)*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98590-B RGA-B RGA-32,4392079,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 146/IR09F437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98371-B-B-14-3,4389765,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR03N137/IR 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR15A3562,300173049,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IET 20997/IR02W101//PR 115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-47,4392428,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 98590-B RGA-B RGA-63,4392110,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 146/IR09F437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VELLA KAYAN,4449582,FavEnvB - Irrigated 2017 germplasm summary,OLD,1972,cross year,VELLA KAYAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-5,4392386,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 95122:13-B-7-4-7-3,300172368,FavEnvB - Irrigated 2017 germplasm summary,OLD,2010,cross year,IRRI 123/IR07F287//IR 77298-14-1-2-10/IR 4630-22-2-5-1-3///IR 45427-2B-2-2B-1-1/IRRI 146//FEDEARROZ 50/SANHUANGZHAN NO 2/4/FEDEARROZ 50/IR 4630-22-2-5-1-3//SANHUANGZHAN NO 2/IR07F287///IRRI 123/IRRI 146//IR 77298-14-1-2-10/IR 45427-2B-2-2B-1-1/5/IRRI 123/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR13F146,4536025,FavEnvB - Irrigated 2017 germplasm summary,OLD,2010,cross year,IR09F227/PSB RC 18 (IR 51672-62-2-1-1-2-3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 100722-B RGA-B RGA-B RGA-21,300033735,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IR08N194/IR10F388//IR05N412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-152,4392533,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 103350-B-B-97,4392478,FavEnvB - Irrigated 2017 germplasm summary,OLD,2013,cross year,IRRI 181/IR05F102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 102885-1620-1-6,4193304,FavEnvB - Irrigated 2017 germplasm summary,OLD,2008,cross year,SABITRI*2/IRRI 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR 102884-86,3879792,FavEnvB - Irrigated 2017 germplasm summary,OLD,2012,cross year,IRRI 123*2/IR10F221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR13N125,3659297,FavEnvB - Irrigated 2017 germplasm summary,OLD,2010,cross year,IR05N128/IR06M139//IRRI 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDARAGAHAWEWA,4449455,FavEnvB - Irrigated 2017 germplasm summary,OLD,NA,cross year,ANDARAGAHAWEWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
